label,group_idx,score_mean,score_min,score_max,mmd_score
GramMMD_dinov2_vitb14_L3_g1.0e-06,79,0.1937796175479889,0.19371019303798676,0.19384634494781494,-0.0018308162689208984
GramMMD_dinov2_vitb14_L3_g1.0e-06,80,0.1939135193824768,0.19385221600532532,0.19398975372314453,0.0043593645095825195
GramMMD_dinov2_vitb14_L3_g1.0e-06,81,0.1941225379705429,0.1939934939146042,0.19426651298999786,-0.0008552074432373047
GramMMD_dinov2_vitb14_L3_g1.0e-06,82,0.19439378380775452,0.19429996609687805,0.19448639452457428,-0.0004074573516845703
GramMMD_dinov2_vitb14_L3_g1.0e-06,83,0.19459500908851624,0.19449672102928162,0.19469788670539856,-0.002613663673400879
GramMMD_dinov2_vitb14_L3_g1.0e-06,84,0.19481079280376434,0.19471758604049683,0.1948624551296234,0.008215546607971191
GramMMD_dinov2_vitb14_L3_g1.0e-06,85,0.1949787437915802,0.1948750615119934,0.19508525729179382,0.00846397876739502
GramMMD_dinov2_vitb14_L3_g1.0e-06,86,0.19521041214466095,0.19510915875434875,0.19534647464752197,0.011073470115661621
GramMMD_dinov2_vitb14_L3_g1.0e-06,87,0.1954299658536911,0.19535942375659943,0.19551366567611694,-0.0002454519271850586
GramMMD_dinov2_vitb14_L3_g1.0e-06,88,0.1956443339586258,0.195532888174057,0.19575545191764832,0.0011315345764160156
GramMMD_dinov2_vitb14_L3_g1.0e-06,89,0.19587966799736023,0.19576866924762726,0.19598183035850525,0.009693503379821777
GramMMD_dinov2_vitb14_L3_g1.0e-06,90,0.1961134672164917,0.1959902048110962,0.19625099003314972,0.002935171127319336
GramMMD_dinov2_vitb14_L3_g1.0e-06,91,0.19635725021362305,0.19625356793403625,0.1964535117149353,0.007288932800292969
GramMMD_dinov2_vitb14_L3_g1.0e-06,92,0.19671981036663055,0.196511909365654,0.19691361486911774,7.033348083496094e-06
GramMMD_dinov2_vitb14_L3_g1.0e-06,93,0.19709548354148865,0.19691483676433563,0.19727204740047455,0.00012755393981933594
GramMMD_dinov2_vitb14_L3_g1.0e-06,94,0.19749030470848083,0.19730205833911896,0.1976386457681656,0.007443666458129883
GramMMD_dinov2_vitb14_L3_g1.0e-06,95,0.19788873195648193,0.19768276810646057,0.19812405109405518,0.007451772689819336
GramMMD_dinov2_vitb14_L3_g1.0e-06,96,0.19833876192569733,0.19819431006908417,0.19845528900623322,0.002907395362854004
GramMMD_dinov2_vitb14_L3_g1.0e-06,97,0.19872407615184784,0.19848491251468658,0.19900192320346832,0.005202889442443848
GramMMD_dinov2_vitb14_L3_g1.0e-06,98,0.19934961199760437,0.19903133809566498,0.19970130920410156,0.00984346866607666
GramMMD_dinov2_vitb14_L3_g1.0e-06,99,0.20026247203350067,0.19973143935203552,0.20101699233055115,0.012072086334228516
GramMMD_dinov2_vitb14_L3_g1.0e-06,100,0.20303809642791748,0.20108258724212646,0.20860573649406433,0.005734682083129883
CMMD_CLIP-ViT-L14-336,1,0.172867089509964,0.1629582643508911,0.17566825449466705,0.01926201581954956
CMMD_CLIP-ViT-L14-336,2,0.17650319635868073,0.1757044792175293,0.17719337344169617,0.02383655309677124
CMMD_CLIP-ViT-L14-336,3,0.1775147020816803,0.17720404267311096,0.17793020606040955,0.017450183629989624
CMMD_CLIP-ViT-L14-336,4,0.17830663919448853,0.17807382345199585,0.1786409318447113,0.013455986976623535
CMMD_CLIP-ViT-L14-336,5,0.17907004058361053,0.17871993780136108,0.17929565906524658,0.01561039686203003
