layer,layer_name,gamma,spearman_rho,pval
3,relu2_2,0.004117319931161679,-0.11391885642015416,0.2690932132092157
3,relu2_2,0.004193943955667186,-0.11494315459839367,0.264783455915031
3,relu2_2,0.004271993966306777,-0.11567473054980508,0.26173414023754205
3,relu2_2,0.004351496500925045,-0.11909478412000704,0.2477961998527344
3,relu2_2,0.0044324785912404005,-0.12129990085024865,0.2390854744491798
3,relu2_2,0.004514967772036102,-0.12083860711623955,0.24088987600796863
3,relu2_2,0.004598992090522438,-0.12060022932352324,0.24182600615917238
3,relu2_2,0.004684580115873045,-0.12023423634185923,0.24326818936927377
3,relu2_2,0.004771760948938741,-0.1185510974873747,0.24997705506296208
3,relu2_2,0.004860564232142139,-0.11593161498107395,0.26066909559329055
3,relu2_2,0.004951020159556351,-0.1137874975554612,0.26964931650325796
3,relu2_2,0.005043159487171359,-0.11433108816931874,0.26735307639784717
3,relu2_2,0.005137013543351339,-0.1147353711195795,0.26565390279574513
3,relu2_2,0.005232614239486656,-0.11153234499365333,0.2793174626244729
3,relu2_2,0.005329994080844093,-0.11315316074248995,0.27234567427980966
3,relu2_2,0.005429186177618943,-0.11266511450459209,0.27443251570538174
3,relu2_2,0.0055302242561929005,-0.1123924048182204,0.2756032656633623
3,relu2_2,0.005633142670601352,-0.11046432007232039,0.28397617391755675
3,relu2_2,0.005737976414214128,-0.10890395310443879,0.29087502258224457
3,relu2_2,0.0058447611316336376,-0.10714848887702039,0.2987679673365933
3,relu2_2,0.00595353313081437,-0.10937784545867953,0.28876817657394727
3,relu2_2,0.006064329395408062,-0.10830060571594749,0.29357208892765274
3,relu2_2,0.006177187597338488,-0.10777771564002255,0.29592280766458595
3,relu2_2,0.0062921461096103375,-0.10365977180967535,0.314867810564647
3,relu2_2,0.006409244019356457,-0.09985280200740729,0.3330645788746109
3,relu2_2,0.006528521141127847,-0.10228235069294637,0.32137602570294793
3,relu2_2,0.006650018030431118,-0.10935358975563936,0.28887576701512196
3,relu2_2,0.006773775997517745,-0.10629650585391899,0.3026489004035173
3,relu2_2,0.006899837121430011,-0.10816525894314774,0.2941793718034248
3,relu2_2,0.0070282442643083524,-0.10938740227368118,0.2887257929366324
3,relu2_2,0.0071590410859648885,-0.10480199912300113,0.30953598034283164
3,relu2_2,0.007292272058728313,-0.10561364828089258,0.305783147294981
3,relu2_2,0.00742798248256491,-0.13523060616972296,0.18895705068693025
3,relu2_2,0.007566218500481048,-0.12681650295847471,0.2182315484914621
3,relu2_2,0.007707027114212304,-0.1300895013947212,0.2064847034113763
3,relu2_2,0.00785045620020451,-0.13863031616494265,0.17797532077663866
3,relu2_2,0.007996554525892346,-0.15490147070228077,0.1318238728662281
3,relu2_2,0.008145371766280737,-0.1529828326833108,0.1367354150589325
3,relu2_2,0.008296958520834915,-0.1456017523721212,0.15693144762569008
3,relu2_2,0.008451366330684721,-0.14641941084338664,0.15459038305113243
3,relu2_2,0.008608647696149245,-0.14510839253206806,0.1583567363509558
3,relu2_2,0.008768856094587427,-0.14685892758583022,0.15334282515823974
3,relu2_2,0.008932045998580959,-0.193756574078261,0.05855532178631843
3,relu2_2,0.009098272894455568,-0.20727176896441174,0.04273415650980816
3,relu2_2,0.009267593301146883,-0.19872334276098494,0.05226038867959216
3,relu2_2,0.009440064789417604,-0.20854641476983374,0.04144598415832722
3,relu2_2,0.009615746001432095,-0.20462824060311519,0.04551206653675603
3,relu2_2,0.009794696670695385,-0.20725979389151522,0.042746414801906094
3,relu2_2,0.009976977642363211,-0.20778209975388112,0.042214467381900114
3,relu2_2,0.010162650893929951,-0.20684557107248408,0.04317223832310381
3,relu2_2,0.010351779556301762,-0.20707265757866025,0.042938357363955605
3,relu2_2,0.010544427935261684,-0.2046573910579165,0.045480637037759813
3,relu2_2,0.010740661533334323,-0.19492498557330587,0.05702136069157876
3,relu2_2,0.010940547072057435,-0.18635133856907637,0.06907878182348616
3,relu2_2,0.011144152514667882,-0.18640754588874037,0.06899350401070502
3,relu2_2,0.01135154708920999,-0.18602181941024737,0.06958044396671983
3,relu2_2,0.011562801312073753,-0.18516545318525385,0.07089795460277891
3,relu2_2,0.011777987011971181,-0.207779610682653,0.04221698927183218
3,relu2_2,0.011997177354358856,-0.2084072847628065,0.041584998591409
3,relu2_2,0.012220446866314887,-0.2073871928792335,0.04261615260390115
3,relu2_2,0.012447871461879062,-0.17390558186997862,0.09016321252271507
3,relu2_2,0.01267952846786434,-0.16799557485927236,0.10181822357218115
3,relu2_2,0.012915496650148827,-0.14811961540598514,0.14980619509885698
3,relu2_2,0.013155856240457052,-0.14756801251528076,0.15134600810895776
3,relu2_2,0.013400688963639508,-0.14814282354869412,0.14974166774181552
3,relu2_2,0.013650078065460139,-0.13757461694802942,0.1813341869533627
3,relu2_2,0.013904108340900697,-0.13378888520947838,0.1937595962756742
3,relu2_2,0.014162866162991974,-0.13735013590416167,0.18205433663907233
3,relu2_2,0.014426439512181588,-0.13029793785579888,0.2057522290521507
3,relu2_2,0.014694918006248172,-0.13067655961789326,0.20442645549127172
3,relu2_2,0.014968392930772555,-0.18688197648270732,0.06827708305518917
3,relu2_2,0.01524695727017573,-0.17382061096215895,0.09032295299773138
3,relu2_2,0.015530705739334584,-0.18584856370649744,0.06984538775867881
3,relu2_2,0.015819734815786014,-0.1853448445616562,0.07062030918249945
3,relu2_2,0.016114142772530198,-0.1862086674276772,0.06929562527606754
3,relu2_2,0.016414029711444664,-0.1957754718998987,0.05592560347706014
3,relu2_2,0.016719497597319884,-0.1960336148952394,0.05559644933700216
3,relu2_2,0.017030650292528426,-0.13424021361437768,0.19224678038329202
3,relu2_2,0.017347593592339325,-0.13424021361437768,0.19224678038329202
3,relu2_2,0.017670435260889468,-0.18233006181320177,0.07540441233485713
3,relu2_2,0.017999285067824763,-0.16880988412386533,0.10014559840702271
3,relu2_2,0.018334254825622887,-0.16880988412386533,0.10014559840702271
3,relu2_2,0.01867545842761074,-0.23263827125549275,0.022553664082424367
3,relu2_2,0.019023011886689457,-0.23263827125549275,0.022553664082424367
3,relu2_2,0.01937703337477989,-0.23263827125549275,0.022553664082424367
3,relu2_2,0.019737643263002553,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.02010496416260497,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.020479120966650832,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.02086024089248505,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.021248453524988827,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.021643890860640204,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.022046687352394075,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.022456979955397718,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.02287490817355704,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.023300614106969247,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.023734242500238662,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.024175940791691282,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.024625859163505442,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.02508415059277541,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.02555097090352507,-0.12437418291651992,0.22729961065081783
3,relu2_2,0.026026478819690044,-0.11966113075576454,0.24553842112219038
3,relu2_2,0.02651083601908536,-0.11966113075576454,0.24553842112219038
3,relu2_2,0.027004207188377698,-0.11966113075576454,0.24553842112219038
3,relu2_2,0.027506760079080674,-0.11966113075576454,0.24553842112219038
3,relu2_2,0.028018665564591955,-0.11966113075576454,0.24553842112219038
3,relu2_2,0.028540097698292376,-0.11966113075576454,0.24553842112219038
3,relu2_2,0.029071233772725753,-0.11966113075576454,0.24553842112219038
3,relu2_2,0.029612254379880375,-0.11966113075576454,0.24553842112219038
3,relu2_2,0.03016334347259197,-0.16341347125189307,0.11164145335396758
3,relu2_2,0.030724688427090033,-0.16341347125189307,0.11164145335396758
3,relu2_2,0.031296480106707505,-0.16341347125189307,0.11164145335396758
3,relu2_2,0.03187891292677643,-0.16341347125189307,0.11164145335396758
3,relu2_2,0.03247218492073132,-0.1314345382263126,0.20179073028270655
3,relu2_2,0.03307649780744242,-0.1314345382263126,0.20179073028270655
3,relu2_2,0.033692057059802674,-0.1314345382263126,0.20179073028270655
3,relu2_2,0.03431907197459043,-0.1314345382263126,0.20179073028270655
3,relu2_2,0.03495775574363272,-0.1314345382263126,0.20179073028270655
3,relu2_2,0.03560832552629282,-0.1314345382263126,0.20179073028270655
3,relu2_2,0.036271002523306485,-0.1314345382263126,0.20179073028270655
3,relu2_2,0.03694601205199302,,
3,relu2_2,0.03763358362286533,,
3,relu2_2,0.03833395101766598,,
3,relu2_2,0.03904735236885564,,
3,relu2_2,0.03977403024058037,,
3,relu2_2,0.04051423171114647,,
3,relu2_2,0.04126820845702952,,
3,relu2_2,0.0420362168384471,,
3,relu2_2,0.042818517986524154,,
3,relu2_2,0.04361537789208006,,
3,relu2_2,0.044427067496068826,,
3,relu2_2,0.04525386278170167,,
3,relu2_2,0.046096044868284294,,
3,relu2_2,0.04695390010680063,,
3,relu2_2,0.04782772017727485,,
3,relu2_2,0.04871780218794631,,
3,relu2_2,0.04962444877628913,,
3,relu2_2,0.050547968211912354,,
3,relu2_2,0.051488674501374974,,
3,relu2_2,0.05244688749495119,,
3,relu2_2,0.053422932995383525,,
3,relu2_2,0.054417142868658876,,
3,relu2_2,0.05542985515684663,,
3,relu2_2,0.05646141419303673,,
3,relu2_2,0.057512170718416133,,
3,relu2_2,0.05858248200152536,,
3,relu2_2,0.0596727119597331,,
3,relu2_2,0.060783231282972236,,
3,relu2_2,0.06191441755977847,,
3,relu2_2,0.06306665540567406,,
3,relu2_2,0.0642403365939419,,
3,relu2_2,0.0654358601888323,,
3,relu2_2,0.06665363268124906,,
3,relu2_2,0.06789406812696112,,
3,relu2_2,0.06915758828738525,,
3,relu2_2,0.07044462277299036,,
3,relu2_2,0.07175560918936921,,
3,relu2_2,0.07309099328602904,,
3,relu2_2,0.07445122910795143,,
3,relu2_2,0.0758367791499719,,
3,relu2_2,0.077248114514034,,
3,relu2_2,0.07868571506936843,,
3,relu2_2,0.08015006961565396,,
3,relu2_2,0.08164167604921473,,
3,relu2_2,0.08316104153230962,,
3,relu2_2,0.08470868266557402,,
3,relu2_2,0.08628512566366887,,
3,relu2_2,0.08789090653419963,,
3,relu2_2,0.08952657125996401,,
3,relu2_2,0.09119267598459298,,
3,relu2_2,0.09288978720164498,,
3,relu2_2,0.09461848194721992,,
3,relu2_2,0.09637934799615795,,
3,relu2_2,0.09817298406188842,,
3,relu2_2,0.1,,
4,relu3_1,1e-09,-0.3599712416671077,0.00031537649333054446
4,relu3_1,1.0186101701559773e-09,-0.35920114236169587,0.00032555798981787006
4,relu3_1,1.0375666787451849e-09,-0.35845505339363026,0.00033570987529656077
4,relu3_1,1.0568759711848051e-09,-0.3605644503851612,0.0003077345289352414
4,relu3_1,1.0765446128423137e-09,-0.3579710588278432,0.0003424504784399168
4,relu3_1,1.0965792912678099e-09,-0.3586394006199788,0.0003331747464878662
4,relu3_1,1.116986818467825e-09,-0.35906983694619005,0.0003273238847503973
4,relu3_1,1.1377741332214901e-09,-0.3583416702507517,0.0003372779183242766
4,relu3_1,1.1589483034398119e-09,-0.36049295638817114,0.0003086464176029744
4,relu3_1,1.180516528568803e-09,-0.35844219268344857,0.0003358873956920917
4,relu3_1,1.2024861420374123e-09,-0.3595489614760206,0.0003209225618257438
4,relu3_1,1.2248646137509333e-09,-0.3583169704576931,0.00033762039952946237
4,relu3_1,1.2476595526308685e-09,-0.35865123426199147,0.00033301261467151615
4,relu3_1,1.2708787092020595e-09,-0.3588823588935224,0.0003298605207734865
4,relu3_1,1.2945299782279134e-09,-0.35841870917235485,0.00033621176888992053
4,relu3_1,1.3186214013947485e-09,-0.36025624069740764,0.00031168346320712364
4,relu3_1,1.3431611700460181e-09,-0.3593060087424904,0.0003241539721198702
4,relu3_1,1.3681576279674706e-09,-0.36038199110737124,0.0003100666838797692
4,relu3_1,1.3936192742241434e-09,-0.35960756520680776,0.0003201475523063374
4,relu3_1,1.4195547660500987e-09,-0.3592868795374684,0.00032440966956988804
4,relu3_1,1.4459729217920195e-09,-0.3583915788484451,0.0003365868737963358
4,relu3_1,1.4728827239075047e-09,-0.3593793981016851,0.0003231747074118052
4,relu3_1,1.5002933220192166e-09,-0.3580296736419743,0.0003416275707061728
4,relu3_1,1.5282140360258708e-09,-0.3608708924651254,0.00030385398200426716
4,relu3_1,1.5566543592710589e-09,-0.35797419935739727,0.0003424063415621256
4,relu3_1,1.5856239617711372e-09,-0.35984115004910905,0.0003170755864395569
4,relu3_1,1.615132693503093e-09,-0.35677054199483454,0.00035971135169621227
4,relu3_1,1.6451905877536607e-09,-0.360325836427681,0.0003107877104014315
4,relu3_1,1.6758078645307687e-09,-0.3598665201975177,0.00031674357320126594
4,relu3_1,1.7069949340384045e-09,-0.35975365756886146,0.00031822304037298774
4,relu3_1,1.7387624002162505e-09,-0.358439761536741,0.00033592096327844466
4,relu3_1,1.7711210643450904e-09,-0.358443408275353,0.0003358706128007255
4,relu3_1,1.8040819287193808e-09,-0.35787924418979267,0.000343743154338368
4,relu3_1,1.8376562003881724e-09,-0.3601562713281857,0.00031297431085861504
4,relu3_1,1.8718552949655752e-09,-0.3595736527619561,0.00032059581965441104
4,relu3_1,1.906690840512252e-09,-0.3593849618475229,0.00032310057923983865
4,relu3_1,1.9421746814890284e-09,-0.3582307199458311,0.0003388188398836036
4,relu3_1,1.9783188827841624e-09,-0.35932635641641636,0.00032388219125753796
4,relu3_1,2.0151357338155587e-09,-0.35912044388062436,0.0003266422423846422
4,relu3_1,2.052637752709248e-09,-0.35751420098399433,0.0003489272152964803
4,relu3_1,2.09083769055575e-09,-0.3588084483299235,0.0003308655179953469
4,relu3_1,2.129748535745523e-09,-0.35912479059962343,0.00032658375591086144
4,relu3_1,2.1693835183851823e-09,-0.3587350572792101,0.00033186623977057644
4,relu3_1,2.2097561147959033e-09,-0.3595174872907017,0.00032133950734787787
4,relu3_1,2.250880052095457e-09,-0.35851001780316616,0.000334952157286016
4,relu3_1,2.2927693128656487e-09,-0.36037154222786655,0.0003102007307812945
4,relu3_1,2.3354381399064818e-09,-0.3601821802264918,0.00031263929210308735
4,relu3_1,2.378901041078891e-09,-0.35952495609180224,0.0003212405213646083
4,relu3_1,2.4231727942376006e-09,-0.3584477595928816,0.0003358105433002578
4,relu3_1,2.4682684522556873e-09,-0.3597715650299131,0.00031798787526670155
4,relu3_1,2.5142033481427964e-09,-0.35891018600949987,0.00032948287100971994
4,relu3_1,2.560993100258462e-09,-0.35767576883063995,0.00034662394286157555
4,relu3_1,2.6086536176225453e-09,-0.35941765551563853,0.000322665303700317
4,relu3_1,2.657201105324507e-09,-0.3604418113501581,0.0003093002867507017
4,relu3_1,2.7066520700332356e-09,-0.35839471509964627,0.0003365434921824039
4,relu3_1,2.7570233256095828e-09,-0.35977468724666745,0.00031794688995041007
4,relu3_1,2.8083319988231753e-09,-0.35898914128024073,0.0003284135123816134
4,relu3_1,2.860595535175739e-09,-0.3589644461052739,0.0003287476362961623
4,relu3_1,2.9138317048327884e-09,-0.3594145296700955,0.0003227068970895819
4,relu3_1,2.9680586086655964e-09,-0.3583990667409262,0.000336483307435424
4,relu3_1,3.0232946844057765e-09,-0.35796256104177976,0.0003425699322429371
4,relu3_1,3.0795587129142296e-09,-0.3593738343222436,0.0003232488516917771
4,relu3_1,3.1368698245668734e-09,-0.3588423608897823,0.0003304040432616
4,relu3_1,3.1952475057592137e-09,-0.3587653199032594,0.0003314532574188464
4,relu3_1,3.2547116055318414e-09,-0.35939174435949467,0.0003230102341011467
4,relu3_1,3.3152823423194234e-09,-0.3603943339273658,0.0003099084086790984
4,relu3_1,3.376980310825095e-09,-0.3590637484059012,0.00032740598161684484
4,relu3_1,3.439826489022921e-09,-0.35920061586858804,0.00032556505294701287
4,relu3_1,3.5038422452906756e-09,-0.3578872404075325,0.0003436303957854287
4,relu3_1,3.5690493456752222e-09,-0.35887870759004536,0.0003299101032243464
4,relu3_1,3.635469961293318e-09,-0.35852914946052555,0.0003346887852632737
4,relu3_1,3.703126675869931e-09,-0.3589496637766859,0.00032894778983639806
4,relu3_1,3.772042493416993e-09,-0.35896201141636425,0.00032878059440269127
4,relu3_1,3.842240846055061e-09,-0.35867593148582366,0.0003326744738638889
4,relu3_1,3.913745601980376e-09,-0.358598190458799,0.00033373993106420804
4,relu3_1,3.9865810735804386e-09,-0.3578496869974264,0.00034416025031626905
4,relu3_1,4.060772025700369e-09,-0.3585223669715552,0.00033478213318165743
4,relu3_1,4.13634368406327e-09,-0.3590649660891815,0.0003273895610611538
4,relu3_1,4.2133217438472886e-09,-0.35888862137595295,0.00032977549609574086
4,relu3_1,4.291732378422149e-09,-0.36025868414795925,0.0003116519738036785
4,relu3_1,4.371602248248502e-09,-0.3587350572792101,0.00033186623977057644
4,relu3_1,4.45295850994266e-09,-0.3582849798575937,0.00033806444904972824
4,relu3_1,4.5358288255101815e-09,-0.3584514064376003,0.0003357602065936007
4,relu3_1,4.620241371751313e-09,-0.3596458208302722,0.0003196425680603959
4,relu3_1,4.706224849841272e-09,-0.35825471225631605,0.00033848507713963157
4,relu3_1,4.793808495089107e-09,-0.35889540386492325,0.0003296834341363131
4,relu3_1,4.883022086877885e-09,-0.3580303852414542,0.0003416175915781936
4,relu3_1,4.9738959587900574e-09,-0.358807231508309,0.00033088208726143946
4,relu3_1,5.066461008921269e-09,-0.3585211511283706,0.000334798869458171
4,relu3_1,5.1607487103859185e-09,-0.3594515679604902,0.00032221437225845624
4,relu3_1,5.256791122018419e-09,-0.35843541017147684,0.0003359810516197972
4,relu3_1,5.354620899273613e-09,-0.35949226289431213,0.0003216740205527575
4,relu3_1,5.454271305329825e-09,-0.3586907127775989,0.00033247224777428985
4,relu3_1,5.555776222398878e-09,-0.3576641345632122,0.00034678932952633245
4,relu3_1,5.659170163246254e-09,-0.35874740572217767,0.00033169766815653167
4,relu3_1,5.7644882829258735e-09,-0.3587764514378731,0.00033130146872337976
4,relu3_1,5.8717663907332614e-09,-0.3594491299841952,0.0003222467704915154
4,relu3_1,5.981040962380932e-09,-0.3594491299841952,0.0003222467704915154
4,relu3_1,6.092349152400712e-09,-0.35899592374620987,0.000328321800855182
4,relu3_1,6.205728806776513e-09,-0.35823385784047757,0.00033877517067194536
